ds,y,hl_range,spy_return,volatility_20d,rolling_beta,volume_change,co_range,day_cos,day_sin
2010-12-29,-0.0022709546249147,-0.0035681325133169,0.000635237670272,0.007531267392604,0.9197173915743644,-0.0726722903071781,0.1889833218127032,-0.8090169943749473,0.5877852522924732
2010-12-30,-0.007803475957068,-0.0057265919355234,-0.0014298223151964,0.0075406139503037,0.9247087483410412,-0.0346011259096525,0.187436244214069,-0.8090169943749475,-0.587785252292473
2010-12-31,0.0082949480809625,-0.0028632609045421,-0.0021486044194224,0.0077006376095948,0.8737212996452799,0.2286659081211777,0.1850681684956287,0.3090169943749472,-0.9510565162951536
2011-01-03,0.0206669020079569,-0.0021241300848828,0.0093562394797178,0.0078508100789257,0.8738184474417965,1.3003617421501952,0.1726042566423827,1.0,0.0
2011-01-04,-0.0087313033702473,-0.0036873005116146,0.0048811523802898,0.0089386237473497,0.911605093969564,-0.3056523544138182,0.1784023584663216,0.3090169943749474,0.9510565162951536
2011-01-05,0.0155662685031256,-0.0010318901296745,-0.0059076221529795,0.0086165253694064,0.9159765521107596,-0.1732919029587085,0.1736497740060494,-0.8090169943749473,0.5877852522924732
2011-01-06,-0.0021833190957168,-0.0045658796709988,0.0087309367436301,0.0085656313038795,0.9470537300558528,0.1757563803324675,0.1867195530932591,-0.8090169943749475,-0.587785252292473
2011-01-07,0.0143874662281613,-0.0006929554756194,-0.0010186475538023,0.0085197385529658,0.9303272857005438,0.0382866090068594,0.1747413831234696,0.3090169943749472,-0.9510565162951536
2011-01-10,0.0176980769605,-0.0023133467355915,-0.0077122891898277,0.0086510774470351,0.8548296334047248,0.4380094072026139,0.1713356751893294,1.0,0.0
2011-01-11,-0.0047374775642949,-0.0097798599386874,0.0067711509463407,0.0088916370080753,0.8631650576389348,-0.0099250936329587,0.1821216214017216,0.3090169943749474,0.9510565162951536
2011-01-12,0.0055489659306503,-2.927947429992192e-05,0.0060239121716896,0.0086941408293881,0.935415072936322,-0.3186558224576004,0.1813194714041908,-0.8090169943749473,0.5877852522924732
2011-01-13,0.0021127375249542,-0.0027919789315555,0.0032705071199789,0.0084637652889731,0.8257081172747557,-0.0192008735240774,0.1833806585560994,-0.8090169943749475,-0.587785252292473
2011-01-14,-0.0484837984601155,0.0,-0.0034265466815017,0.0084717337468813,0.8459885441932401,0.0406347588991726,0.1758864649537238,0.3090169943749472,-0.9510565162951536
2011-01-18,0.0555706461803622,-0.0126073644255358,0.0076931665372895,0.0144347648416292,0.7021874785087738,5.09052583862194,0.1385148525008136,0.3090169943749474,0.9510565162951536
2011-01-19,-0.0348175581522249,-0.0289716886701731,0.0017789632255334,0.018858402880747,0.6992957195675698,-0.3962711284116198,0.1827972453736494,-0.8090169943749473,0.5877852522924732
2011-01-20,-0.0079379931422457,-0.0170240977080187,-0.0112679792055581,0.0207576959292661,0.8508145666766598,-0.3265405250803795,0.1805240396427768,-0.8090169943749475,-0.587785252292473
2011-01-21,-0.0208895066775119,-0.0249823966014424,0.0071640688286972,0.0208682586017804,0.8165137710307401,-0.0135828277909781,0.1893511761748863,0.3090169943749472,-0.9510565162951536
2011-01-24,0.0285302895691824,0.0,-0.0045885028274929,0.0214548885126825,0.8634924296957357,-0.238226026151602,0.1518498023700533,1.0,0.0
2011-01-25,0.0195209366317734,-0.0001196389919358,0.0036568898408397,0.0222826812290331,0.9146834648751712,-0.0484009276763267,0.1658774802100101,0.3090169943749474,0.9510565162951536
2011-01-26,0.0023880725362842,-0.0051244506654725,0.0056535367337107,0.0225710182147843,0.917426582119924,-0.0731298960626696,0.1815478945638321,-0.8090169943749473,0.5877852522924732
2011-01-27,0.0011338682085123,-0.0043170292296175,0.0016203672907604,0.0225679473072935,0.9473931972134116,-0.437680566987245,0.1883610190772696,-0.8090169943749475,-0.587785252292473
2011-01-28,-0.0246200293536238,-0.024885406111071,0.0033867215838374,0.0225419258376994,0.9371902552325584,1.0772041848813791,0.1805819499998015,0.3090169943749472,-0.9510565162951536
2011-01-31,0.0162461673737102,-0.002153803315199,-0.0160337427497142,0.0232601269089419,0.9988100709606568,-0.3628203491149165,0.1720784613169372,1.0,0.0
2011-02-01,0.0091871012427802,-0.0018182517295827,0.0107949583507534,0.0234415095709164,1.020670553767703,0.1309127075431786,0.1757137128906816,0.3090169943749474,0.9510565162951536
2011-02-02,-0.0018889310896607,-0.0027069749199671,0.0072345977085343,0.023107524061336,1.0277102316766116,-0.3930261404878945,0.1870182682665366,-0.8090169943749473,0.5877852522924732
2011-02-03,-0.0004655058470785,-0.0023630729002467,-0.0010741917389621,0.0229941684629523,1.0274449320633448,0.520717097011375,0.1727397180446087,-0.8090169943749475,-0.587785252292473
2011-02-04,0.0122917514767834,-0.0005822380094146,0.0043663735709756,0.0227790608539662,1.0120237527018603,-0.1827263548584349,0.1794123692682434,0.3090169943749472,-0.9510565162951536
2011-02-07,0.0165062469986352,-0.0039407565355385,0.0046517077848507,0.02289173696582,1.0053445179615148,0.5070252211965931,0.1753433586629844,1.0,0.0
2011-02-08,0.0042602925356211,-0.0009087244523614,0.0049329884081074,0.022956702909495,1.018961932781101,-0.2143838542448418,0.1794633022320848,0.3090169943749474,0.9510565162951536
2011-02-09,0.0061748311119732,-0.0023671180529584,0.0009081375924229,0.0226724195264735,1.0248143518848598,0.2669120997016592,0.1787504546848305,-0.8090169943749473,0.5877852522924732
2011-02-10,-0.0074143257612252,-0.015689708210392,-0.0046245530333311,0.022646390278793,0.966874161073636,0.923478472701541,0.1677330168078169,-0.8090169943749475,-0.587785252292473
2011-02-11,0.0057340383037603,-0.002687055741905,0.0015185799523527,0.0227253981393907,0.9698408565095517,-0.6041432340746324,0.1786433241381533,0.3090169943749472,-0.9510565162951536
2011-02-14,0.0067040527357468,-0.0008409636901911,0.0092890122967985,0.0227460421714949,0.9217472240397074,-0.1554968158688564,0.1814969319162959,1.0,0.0
2011-02-15,0.0044722831170065,-0.0001958186372889,-7.513254445406248e-05,0.0194679464157973,0.9049197014325874,-0.0845367706087694,0.1819105107085183,0.3090169943749474,0.9510565162951536
2011-02-16,-0.0098878630097397,-0.0049097746321298,0.0033023328064611,0.0152917452446065,0.9003262905735228,0.6931747642648116,0.1810617768133223,-0.8090169943749473,0.5877852522924732
2011-02-17,0.0040783898476008,-0.0055256510044512,0.0,0.012997573969341,0.9034772721728244,0.1027222681300263,0.1837683420961634,-0.8090169943749475,-0.587785252292473
2011-02-18,-0.0472650404875274,-0.025577910501035,0.006795294767084,0.0127404251003353,0.982397218470614,0.5380381436879267,0.1861491970544418,0.3090169943749472,-0.9510565162951536
2011-02-22,-0.0099277396044496,-0.0201054373157958,-0.0093462121556399,0.0162819679408286,1.176200040981642,0.0692333821697792,0.1865520118046087,0.3090169943749474,0.9510565162951536
2011-02-23,0.0153783831250788,-0.0059654651881518,-0.0103447529716446,0.0152579236894513,1.1671772135060732,-0.2300153709402587,0.1757547761647114,-0.8090169943749473,0.5877852522924732
2011-02-24,0.0035978884465227,-0.0067086674547239,-0.0066252772594827,0.0150102502153184,1.1228540404702962,-0.2559387867371263,0.1740306163952419,-0.8090169943749475,-0.587785252292473
2011-02-25,0.0171720037435383,-0.000783041812698,0.0045738061388897,0.015022159058263,1.1192056858407216,-0.2398115786171977,0.1781970766581576,0.3090169943749472,-0.9510565162951536
2011-02-28,0.0119711163917465,-0.0052403415188349,0.0101401669556322,0.0154944492625804,1.26349527216822,0.0606685774493263,0.1826389695854,1.0,0.0
2011-03-01,-0.0156220120402581,-0.0184364928721402,0.0056308565668112,0.0144318598008005,1.282972759180268,0.1316453058247368,0.1841267592197068,0.3090169943749474,0.9510565162951536
2011-03-02,0.0204490430217776,-0.0064007205792533,-0.0213386368782899,0.0146323960899404,1.2076522883214795,0.3210747302125152,0.1771098520177341,-0.8090169943749473,0.5877852522924732
2011-03-03,0.0080305640957548,-0.0006461899066081,0.0125404944588138,0.0151609492344366,1.2286595697409697,-0.1689411786572248,0.1776350833835393,-0.8090169943749475,-0.587785252292473
2011-03-04,0.0036868945300907,-0.0008106031671294,0.0072995866194305,0.0151955824839975,1.2162134125404738,-0.0948935718159605,0.1822428199391893,0.3090169943749472,-0.9510565162951536
2011-03-07,-0.01812114698949,-0.0179613368815557,-0.0038312371922363,0.0151839998084135,1.186977884008877,0.2048603603881864,0.1761197501626117,1.0,0.0
2011-03-08,-0.0006200818738342,-0.004655815201653,-0.0092250273924216,0.0156689733176039,1.2226380706384703,-0.3475523471626914,0.1779413417990469,0.3090169943749474,0.9510565162951536
2011-03-09,-0.0158284874540553,-0.0065316950083283,0.0051523671890792,0.0152389655246984,1.2125421905568394,0.2721993461997862,0.1833667983093923,-0.8090169943749473,0.5877852522924732
2011-03-10,-0.0109152022409123,-0.0089881636322235,-0.0100259634265463,0.0156107870300304,1.215994469475926,0.1196392723678927,0.1836037971477406,-0.8090169943749475,-0.587785252292473
2011-03-11,0.0224773785357538,-0.0009565822791177,-0.0113619808448905,0.0156729534947042,1.1992722335673165,-0.0718344514078912,0.1660535538132881,0.3090169943749472,-0.9510565162951536
2011-03-14,-0.0318747114221785,-0.0083117852878997,0.0036222243220247,0.0165041981115175,1.213915109156465,-0.0745588226553258,0.182107772753689,1.0,0.0
2011-03-15,-0.0002923616081883,-0.0070861167480367,-0.0265040779584485,0.0178754435761476,1.2208291105266422,0.6540183302397575,0.171321344271407,0.3090169943749474,0.9510565162951536
2011-03-16,-0.0152323794197069,-0.0398149246240656,0.01224791646234,0.0177621358272125,1.171716553328915,0.6114845318391327,0.1761599918984815,-0.8090169943749473,0.5877852522924732
2011-03-17,0.0008902017543703,-0.0150305250758826,-0.0011711412625599,0.017903767974284,1.1841731721409814,-0.4325163130957774,0.175529415874678,-0.8090169943749475,-0.587785252292473
2011-03-18,-0.0033871338794104,-0.0228181783828523,0.0065410321196815,0.0178615460742832,1.1722889297188706,0.1422329602391425,0.1872680182147044,0.3090169943749472,-0.9510565162951536
2011-03-21,0.01936543672174,-0.0013123647024633,0.0039506597787886,0.0177859181731262,1.1652858490627065,-0.4564599171019126,0.1755132899712657,1.0,0.0
2011-03-22,-0.0096211630687787,-0.0041871573265371,0.0028563350313221,0.0151578985960354,1.175096804800358,-0.2039052080839859,0.1824957327091742,0.3090169943749474,0.9510565162951536
2011-03-23,0.0075463742072246,-0.0030658835093031,-0.0061087262343803,0.0151474181498704,1.17725557783948,0.1444317488681368,0.1783150063350276,-0.8090169943749473,0.5877852522924732
2011-03-24,0.0180315126034639,-0.0030396334378431,0.0113370380714209,0.014828857797604,1.1576481983716136,0.0850292388880964,0.1686072366067338,-0.8090169943749475,-0.587785252292473
2011-03-25,0.0144893138420225,-0.0014984301226239,0.0064211472623174,0.0153707050414625,1.173057475071993,0.1092085235920852,0.174381485627347,0.3090169943749472,-0.9510565162951536
2011-03-28,-0.0156679207231215,-0.0110718969995985,0.0025872956249883,0.015227727661228,1.1778334337856358,-0.3108747855917667,0.1896787480108832,1.0,0.0
2011-03-29,0.0085350314776552,0.0,-0.0054106188167709,0.0153635924363281,1.1888497691583932,0.1407624633431086,0.1730685711440894,0.3090169943749474,0.9510565162951536
2011-03-30,-0.0122813344040382,-0.0064760481826225,0.0127555290014956,0.0151102054122375,1.1747033970384106,-0.0665762163191469,0.1856176769280605,-0.8090169943749473,0.5877852522924732
2011-03-31,0.0136209116870411,-0.0037276466781395,0.00037716802281,0.0145520938539818,1.1602949978711528,-0.1681414424752433,0.1813149410283732,-0.8090169943749475,-0.587785252292473
2011-04-01,-0.0195571363489282,-0.0204777583579712,0.0060899968594603,0.0147972155860755,1.1660033271216814,0.5278549824245893,0.1853277510351561,0.3090169943749472,-0.9510565162951536
2011-04-04,-0.021489178724051,-0.0100768654731909,0.0001498202217328,0.0152927502763552,1.1579970028975377,0.098941961718008,0.1799506187185185,1.0,0.0
2011-04-05,0.0124741837208042,-0.0099999904632568,-0.0032278126407299,0.0154919706527956,1.1751198582318867,0.0492222303366682,0.1795334009580131,0.3090169943749474,0.9510565162951536
2011-04-06,-0.0091857737449853,-0.0173815050749255,0.0065947845929318,0.0158521330394143,1.2367499486646616,-0.1661214356975476,0.1865109788129819,-0.8090169943749473,0.5877852522924732
2011-04-07,0.0053686301688561,-0.0069933054064137,-0.0034418792573059,0.0156135262378024,1.2248715602665845,-0.0722712222809605,0.1824646727446036,-0.8090169943749475,-0.587785252292473
2011-04-08,-0.0173897595101269,-0.0152417907936754,0.0036659262976369,0.0155267390827987,1.2414711374701142,0.0109466612683131,0.1857370704833326,0.3090169943749472,-0.9510565162951536
2011-04-11,-0.0107441809351979,-0.014756573101943,-0.0068188316332628,0.0149301249257062,1.2545909873772167,0.0567141818829077,0.1868731422346271,1.0,0.0
2011-04-12,0.0136138606468702,-0.0040278327797995,-0.0096706614461811,0.0134359806437478,1.2553578343930163,0.0669071665695777,0.1818049148040485,0.3090169943749474,0.9510565162951536
2011-04-13,-0.0006569079518652,-3.003391503566045e-05,0.0027293466995243,0.0138670039067769,1.368066664633698,-0.1865880774139223,0.1769014063741337,-0.8090169943749473,0.5877852522924732
2011-04-14,-0.0044903762023546,-0.0107811890975758,-0.0105032161942538,0.0134583596270565,1.3100216891107712,-0.1282976142337242,0.1883901257649888,-0.8090169943749475,-0.587785252292473
2011-04-15,-0.021838835226328,-0.0189106728178074,0.0083810479420233,0.0134870158703412,1.2243549292180846,0.5029966786039004,0.1872807932784027,0.3090169943749472,-0.9510565162951536
2011-04-18,0.0212386615193769,-0.0011869336710002,-0.0092230290333519,0.0142965747342968,1.274873556858799,0.3445574745990789,0.1477698995577202,1.0,0.0
2011-04-19,0.0307734320067225,-0.0003616895644149,0.0013009236569803,0.0144457802631544,1.2622193426618409,-0.3123803490021622,0.1680230952033052,0.3090169943749474,0.9510565162951536
2011-04-20,0.0329015173133383,-0.0097803694036453,0.0160829622045741,0.0159784449037035,1.2832663342648305,0.6707260078249142,0.1865170021676469,-0.8090169943749473,0.5877852522924732
2011-04-21,-0.0132136020111254,-0.0127109147989451,0.0068248542523274,0.0174912082162119,1.3042990914692874,0.075847792901158,0.18228328999639,-0.8090169943749475,-0.587785252292473
2011-04-25,0.0093187642808285,-0.0021125234917522,-0.0008225268054485,0.0173682902594783,1.3079395140923324,-0.6464018007711223,0.1805448540908152,1.0,0.0
2011-04-26,-0.00391014263419,-0.0130813924602712,0.0027640579498373,0.0171838605151061,1.3131862895025534,0.2710751615105835,0.1860455418146559,0.3090169943749474,0.9510565162951536
2011-04-27,-0.017324980024119,-0.0063382989457786,0.007432215388083,0.0168143823476981,1.2769826167711251,0.051396694214876,0.1793154786881513,-0.8090169943749473,0.5877852522924732
2011-04-28,0.0017028162384167,-0.0086824548967697,0.0028097447501966,0.0171670764414728,1.2589957654766673,0.0133234815554279,0.1854579835512724,-0.8090169943749475,-0.587785252292473
2011-04-29,0.0084994126731279,-0.011019069217363,0.0053758441346315,0.0169513440610898,1.2524707226262934,1.787974929022449,0.1779221760771496,0.3090169943749472,-0.9510565162951536
2011-05-02,-0.005016277641667,-0.0121273585966544,0.0066611059567404,0.0167734646543718,1.2539927008602116,-0.5600777943791058,0.1869989428759441,1.0,0.0
2011-05-03,0.0007755629423305,-0.0048897596354277,-0.0081310234683286,0.0161952360292303,1.2457123882028858,-0.2922105849018417,0.1808634959828092,0.3090169943749474,0.9510565162951536
2011-05-04,0.0004019269395709,-0.0065152169016433,-0.0021353212082773,0.0153447886847381,1.2356829247898582,0.2422303636851042,0.1805237309628753,-0.8090169943749473,0.5877852522924732
2011-05-05,0.0036958491010517,-0.012136943452705,-0.0117888026106242,0.0151323468021731,1.1773902010998465,-0.1368815549065588,0.1872763769190105,-0.8090169943749475,-0.587785252292473
2011-05-06,-0.0052470296740268,-0.0096473131137744,0.0063936029016039,0.0149471527972113,1.172079715858356,-0.1661902341047929,0.1881342618031115,0.3090169943749472,-0.9510565162951536
2011-05-09,0.0029566157860592,-0.004617233649869,-0.0055735289852921,0.0149978685380592,1.1839106299654012,-0.2691108268031345,0.18601635440777,1.0,0.0
2011-05-10,0.0003725876684905,-0.0006923368448296,0.0072765076429075,0.0143498487988284,1.1782318801578944,0.3777555932388818,0.1801798525834261,0.3090169943749474,0.9510565162951536
2011-05-11,-0.0083436516328921,-0.0080234716808227,0.0036922210514046,0.0140350696618422,1.1852411695384537,0.1911024645895163,0.1828601703695905,-0.8090169943749473,0.5877852522924732
2011-05-12,-0.00132993315627,-0.0016069941929605,-0.0117888026106242,0.0139974389225675,1.167822050021995,-0.0416666666666666,0.1749177159164875,-0.8090169943749475,-0.587785252292473
2011-05-13,-0.0188656922050945,-0.0168943283034997,0.0079485771712006,0.014004033114928,1.1492430557233382,0.0127826086956521,0.1891545228129051,0.3090169943749472,-0.9510565162951536
2011-05-16,-0.0214549475210796,-0.0238124523105458,-0.0118344307654258,0.0146852121212707,1.1606333374839872,0.3791877736756246,0.1871798970256698,1.0,0.0
2011-05-17,0.0133739694782189,0.0,-0.0065351978483133,0.0146541761941333,1.1836271859765457,0.0056899535590224,0.1705313577300137,0.3090169943749474,0.9510565162951536
2011-05-18,0.0165356599859519,-0.003511905670166,0.0041364556053994,0.0141773437843862,1.1177192151827586,-0.2598917968653279,0.1761320268140909,-0.8090169943749473,0.5877852522924732
2011-05-19,-0.0073939784267741,-0.0055510959204049,0.0116401665642915,0.0128750364497118,1.1321417914941694,-0.2198673502672231,0.183180385341248,-0.8090169943749475,-0.587785252292473
2011-05-20,-0.0286488978560416,-0.0171034890849924,-0.0034927484114193,0.0103204698741605,1.1722510009378422,0.2940552130796032,0.1889686122707713,0.3090169943749472,-0.9510565162951536
2011-05-23,0.0166202338344273,-0.0047963372422495,-0.0176491091226981,0.011673950498504,1.2005933099709711,0.1350173566522787,0.1719615134072372,1.0,0.0
2011-05-24,-0.006189109908932,-0.0111970126041241,0.0034793675298585,0.0121823989656669,1.1978593055215714,-0.1607737226277372,0.1866338714358738,0.3090169943749474,0.9510565162951536
2011-05-25,0.0075890159753732,-0.0053477965048706,-0.0077314435762251,0.0122056385933955,1.1841754467578849,-0.0860542383495398,0.1757959696202837,-0.8090169943749473,0.5877852522924732
2011-05-26,-0.0034885716223902,-0.0056514163832867,0.0046308727085849,0.0119068869865577,1.240575448219048,-0.2435668062428625,0.1876544830171456,-0.8090169943749475,-0.587785252292473
2011-05-27,0.0186423821652123,-0.000658086908847,0.0100980237778167,0.0118900041518814,1.186702741368376,-0.0851973932516417,0.1787482427695693,0.3090169943749472,-0.9510565162951536
2011-05-31,0.0225236821474279,0.0,0.0104424694596599,0.0125486130039949,1.2040194149095302,1.0518469620705777,0.1663184346281074,0.3090169943749474,0.9510565162951536
2011-06-01,-0.0068165820192108,-0.0192078654680056,-0.0019311486007795,0.0135821207308863,1.1998341090457416,0.3277724902478585,0.186717434902169,-0.8090169943749473,0.5877852522924732
2011-06-02,-0.0096277157674911,-0.0054604017143202,-0.0191396076437299,0.0136688386582485,1.1138893861842778,-0.3892307459326303,0.18349118582352,-0.8090169943749475,-0.587785252292473
