Date,SPY,AAPL,AMZN,GOOGL,MSFT
2010-03-25,88.13895416259766,6.804059028625488,6.736499786376953,13.989599227905273,22.574609756469727
2010-03-26,88.08604431152344,6.931646347045898,6.752999782562256,13.98487663269043,22.311321258544922
2010-03-29,88.6451644897461,6.976374626159668,6.75600004196167,13.978911399841309,22.2586669921875
2010-03-30,88.70561218261719,7.080246925354004,6.828999996185303,14.08478832244873,22.39406967163086
2010-03-31,88.40337371826172,7.054726600646973,6.78849983215332,14.094978332519531,22.032995223999023
2010-04-01,89.0078125,7.083846092224121,6.5904998779296875,14.136731147766113,21.935209274291992
2010-04-02,89.0078125,7.083846092224121,6.5904998779296875,14.136731147766113,21.935209274291992
2010-04-05,89.73319244384766,7.1594977378845215,6.57450008392334,14.191659927368164,22.017946243286133
2010-04-06,89.94479370117188,7.1910200119018555,6.7779998779296875,14.12231731414795,22.055566787719727
2010-04-07,89.43099975585938,7.222839832305908,6.743500232696533,14.006003379821777,22.07813262939453
2010-04-08,89.74076843261719,7.2033281326293945,7.047999858856201,14.104174613952637,22.506906509399414
2010-04-09,90.33013916015625,7.258563995361328,7.002999782562256,14.072609901428223,22.822839736938477
2010-04-12,90.47367858886719,7.273574352264404,7.059999942779541,14.234408378601074,22.807804107666016
2010-04-13,90.54167938232422,7.277774810791016,7.007999897003174,14.583351135253906,22.905590057373047
2010-04-14,91.56929016113281,7.3756422996521,7.214000225067139,14.638775825500488,23.183910369873047
2010-04-15,91.64482879638672,7.472606182098389,7.290999889373779,14.7953519821167,23.221527099609375
2010-04-16,90.18656158447266,7.426974773406982,7.108500003814697,13.673213005065918,23.07107925415039
2010-04-19,90.52656555175781,7.417069911956787,7.121500015258789,13.671968460083008,23.34941291809082
2010-04-20,91.33504486083984,7.342621326446533,7.210000038146973,13.794746398925781,23.590124130249023
2010-04-21,91.1688232421875,7.7818145751953125,7.321499824523926,13.776354789733887,23.567562103271484
2010-04-22,91.44082641601562,7.999460220336914,7.504499912261963,13.596414566040039,23.612693786621094
2010-04-23,92.0377426147461,8.130348205566406,7.18149995803833,13.544966697692871,23.289228439331055
2010-04-26,91.69014739990234,8.090422630310059,7.355500221252441,13.213171005249023,23.402069091796875
2010-04-27,89.5216293334961,7.86647367477417,7.10099983215332,13.14905071258545,23.20648956298828
2010-04-28,90.2016830444336,7.853263854980469,6.96750020980835,13.1522798538208,23.251619338989258
2010-04-29,91.31993865966797,8.064603805541992,7.08650016784668,13.22211742401123,23.3193302154541
2010-04-30,89.77100372314453,7.837951183319092,6.855000019073486,13.06554126739502,22.973291397094727
2010-05-03,90.93458557128906,7.995859146118164,6.874499797821045,13.187323570251465,23.214012145996094
2010-05-04,88.7962875366211,7.76560640335083,6.491499900817871,12.585121154785156,22.664873123168945
2010-05-05,88.26737976074219,7.684850692749023,6.546500205993652,12.669374465942383,22.45425033569336
2010-05-06,85.3357162475586,7.392454624176025,6.435500144958496,12.393747329711914,21.799802780151367
2010-05-07,84.06632995605469,7.080543518066406,6.249000072479248,12.256308555603027,21.220577239990234
2010-05-10,87.7686996459961,7.624805927276611,6.564499855041504,12.964884757995605,21.76971435546875
2010-05-11,87.51937103271484,7.700760364532471,6.5229997634887695,12.651728630065918,21.724578857421875
2010-05-12,88.7433853149414,7.867971897125244,6.69350004196167,12.56076431274414,22.145828247070312
2010-05-13,87.6402359008789,7.755996227264404,6.573500156402588,12.697210311889648,21.99538803100586
2010-05-14,86.05353546142578,7.619706153869629,6.426499843597412,12.6139497756958,21.762195587158203
2010-05-17,86.09883880615234,7.631714820861816,6.445499897003174,12.624887466430664,21.76971435546875
2010-05-18,84.92769622802734,7.575875282287598,6.314000129699707,12.386292457580566,21.611040115356445
2010-05-19,84.4441146850586,7.45519495010376,6.229499816894531,12.288369178771973,21.339008331298828
2010-05-20,81.25554656982422,7.1375837326049805,5.985499858856201,11.805712699890137,20.485137939453125
2010-05-21,82.44181060791016,7.274476528167725,6.136000156402588,11.732145309448242,20.2811222076416
2010-05-24,81.38401794433594,7.407761573791504,6.105999946594238,11.859146118164062,19.85040855407715
2010-05-25,81.46712493896484,7.361530780792236,6.243000030517578,11.856910705566406,19.69929313659668
2010-05-26,80.97600555419922,7.328211307525635,6.1605000495910645,11.817145347595215,18.898313522338867
2010-05-27,83.68855285644531,7.605595588684082,6.335000038146973,12.18970012664795,19.646390914916992
2010-05-28,82.63827514648438,7.711564540863037,6.2729997634887695,12.069657325744629,19.495264053344727
2010-05-31,82.63827514648438,7.711564540863037,6.2729997634887695,12.069657325744629,19.495264053344727
2010-06-01,81.24798583984375,7.8301472663879395,6.1620001792907715,11.98863410949707,19.563283920288086
2010-06-02,83.36365509033203,7.923810005187988,6.315499782562256,12.26202392578125,19.99397850036621
2010-06-03,83.65076446533203,7.898892879486084,6.438000202178955,12.565982818603516,20.296232223510742
2010-06-04,80.7115249633789,7.683950424194336,6.138500213623047,12.394991874694824,19.487707138061523
2010-06-07,79.70660400390625,7.533249378204346,6.100500106811523,12.066923141479492,19.109891891479492
2010-06-08,80.56045532226562,7.484916687011719,5.941999912261963,12.048531532287598,18.973880767822266
2010-06-09,80.12972259521484,7.300889492034912,5.895500183105469,11.781105995178223,18.73207664489746
2010-06-10,82.47203063964844,7.520339012145996,6.1605000495910645,12.103954315185547,18.890762329101562
2010-06-11,82.87251281738281,7.610400199890137,6.151500225067139,12.140986442565918,19.389474868774414
2010-06-14,82.74407196044922,7.633514881134033,6.191500186920166,12.009013175964355,19.268573760986328
2010-06-15,84.62545776367188,7.795924186706543,6.3420000076293945,12.376849174499512,20.08466148376465
2010-06-16,84.59520721435547,8.022878646850586,6.34499979019165,12.458367347717285,19.888193130493164
2010-06-17,84.73125457763672,8.161568641662598,6.29449987411499,12.428792953491211,19.92597770690918
2010-06-18,84.82308959960938,8.227616310119629,6.291500091552734,12.4275484085083,19.978864669799805
2010-06-21,84.58016204833984,8.110536575317383,6.127500057220459,12.142477035522461,19.608606338500977
2010-06-22,83.18328094482422,8.221010208129883,6.115499973297119,12.085065841674805,19.472597122192383
2010-06-23,82.9251708984375,8.134550094604492,6.072500228881836,11.980681419372559,19.125
2010-06-24,81.55105590820312,8.075410842895508,5.916500091552734,11.807948112487793,18.890762329101562
2010-06-25,81.89264678955078,8.006363868713379,6.050000190734863,11.747802734375,18.535614013671875
2010-06-28,81.6345443725586,8.054398536682129,5.889999866485596,11.732891082763672,18.3693790435791
2010-06-29,79.11408233642578,7.690253734588623,5.430500030517578,11.290000915527344,17.613752365112305
2010-06-30,78.36248016357422,7.55095911026001,5.4629998207092285,11.058613777160645,17.38705825805664
2010-07-01,78.01329040527344,7.459399700164795,5.547999858856201,10.922911643981934,17.500398635864258
2010-07-02,77.58811950683594,7.4131693840026855,5.456999778747559,10.84984302520752,17.58352279663086
2010-07-05,77.58811950683594,7.4131693840026855,5.456999778747559,10.84984302520752,17.58352279663086
2010-07-06,78.09677124023438,7.463902950286865,5.502999782562256,10.83791446685791,17.999116897583008
2010-07-07,80.55652618408203,7.765301704406738,5.671500205993652,11.189093589782715,18.361818313598633
2010-07-08,81.35367584228516,7.747891902923584,5.810999870300293,11.347162246704102,18.444936752319336
2010-07-09,81.96100616455078,7.793824195861816,5.86299991607666,11.618812561035156,18.339149475097656
2010-07-12,82.01412963867188,7.723875522613525,5.975500106811523,11.826091766357422,18.762310028076172
2010-07-13,83.2516098022461,7.5590620040893555,6.182499885559082,12.1583833694458,18.988996505737305
2010-07-14,83.24402618408203,7.586982727050781,6.164999961853027,12.211572647094727,19.223234176635742
2010-07-15,83.26679992675781,7.548558712005615,6.103000164031982,12.278179168701172,19.27613639831543
2010-07-16,80.97405242919922,7.502027988433838,5.924499988555908,11.422966957092285,18.80764389038086
2010-07-19,81.45237731933594,7.372341156005859,5.997000217437744,11.586254119873047,19.064556121826172
2010-07-20,82.35577392578125,7.561766624450684,6.005000114440918,11.969247817993164,19.25345802307129
2010-07-21,81.28532409667969,7.632314682006836,5.871500015258789,11.867597579956055,18.98143768310547
2010-07-22,83.09976959228516,7.775811195373535,6.003499984741211,12.049278259277344,19.52549171447754
2010-07-23,83.82097625732422,7.803428649902344,5.94350004196167,12.179758071899414,19.502819061279297
2010-07-26,84.69401550292969,7.783613204956055,5.920000076293945,12.152667999267578,19.721960067749023
2010-07-27,84.68645477294922,7.927713394165039,5.856500148773193,12.243632316589355,19.76729393005371
2010-07-28,84.13985443115234,7.834048271179199,5.856500148773193,12.037843704223633,19.608606338500977
2010-07-29,83.72989654541016,7.748493194580078,5.8429999351501465,12.053750038146973,19.6690616607666
2010-07-30,83.71470642089844,7.722675323486328,5.894499778747559,12.050271034240723,19.502819061279297
2010-08-02,85.60507202148438,7.860766410827637,6.003499984741211,12.188457489013672,19.895748138427734
2010-08-03,85.19511413574219,7.863167762756348,6.120999813079834,12.174041748046875,19.76729393005371
2010-08-04,85.76448822021484,7.89469051361084,6.379000186920166,12.583878517150879,19.44237518310547
2010-08-05,85.67337036132812,7.856269359588623,6.391499996185303,12.628117561340332,19.17034912109375
2010-08-06,85.32415008544922,7.807934761047363,6.415999889373779,12.432271003723145,19.306354522705078
2010-08-09,85.77970886230469,7.8577656745910645,6.441500186920166,12.559769630432129,19.35169792175293
2010-08-10,85.31659698486328,7.787517547607422,6.5,12.519009590148926,18.94365692138672
2010-08-11,82.97831726074219,7.510733127593994,6.29449987411499,12.221512794494629,18.784975051879883
2010-08-12,82.46961975097656,7.558762550354004,6.328000068664551,12.22822380065918,18.505388259887695
2010-08-13,82.22672271728516,7.478010177612305,6.234499931335449,12.087552070617676,18.437381744384766
2010-08-16,82.18875122070312,7.434183597564697,6.303500175476074,12.068663597106934,18.512943267822266
2010-08-17,83.19847869873047,7.5641679763793945,6.442999839782715,12.191191673278809,18.77122688293457
2010-08-18,83.35029602050781,7.597189903259277,6.482500076293945,11.98316764831543,18.854793548583984
2010-08-19,81.9002685546875,7.501425266265869,6.378499984741211,11.630743980407715,18.56612205505371
2010-08-20,81.6345443725586,7.494221210479736,6.388000011444092,11.482864379882812,18.406593322753906
2010-08-23,81.32327270507812,7.3789448738098145,6.329999923706055,11.5338134765625,18.444580078125
2010-08-24,80.11620330810547,7.202728271484375,6.226500034332275,11.218670845031738,18.262256622314453
2010-08-25,80.42745971679688,7.291584014892578,6.34250020980835,11.298946380615234,18.30783462524414
2010-08-26,79.88846588134766,7.213233947753906,6.243000030517578,11.208479881286621,18.09513282775879
2010-08-27,81.1258773803711,7.253458023071289,6.331999778747559,11.403580665588379,18.178693771362305
2010-08-30,79.94917297363281,7.279876232147217,6.189499855041504,11.25097942352295,17.95839500427246
2010-08-31,79.94917297363281,7.297890663146973,6.241499900817871,11.18462085723877,17.829252243041992
2010-09-01,82.340576171875,7.514934062957764,6.624499797821045,11.440861701965332,18.155906677246094
2010-09-02,83.10736083984375,7.5701751708984375,6.760499954223633,11.511693954467773,18.18629264831543
2010-09-03,84.18543243408203,7.76830530166626,6.939499855041504,11.688651084899902,18.452178955078125
2010-09-06,84.18543243408203,7.76830530166626,6.939499855041504,11.688651084899902,18.452178955078125
2010-09-07,83.23643493652344,7.7394866943359375,6.861000061035156,11.54201602935791,18.201480865478516
2010-09-08,83.82097625732422,7.892884254455566,6.956999778747559,11.695609092712402,18.178693771362305
2010-09-09,84.20816802978516,7.8973917961120605,7.019000053405762,11.834790229797363,18.23946762084961
2010-09-10,84.6333236694336,7.907596588134766,7.122000217437744,11.833797454833984,18.117923736572266
2010-09-13,85.57466888427734,8.016570091247559,7.253499984741211,11.986149787902832,19.07509422302246
2010-09-14,85.52156829833984,8.047195434570312,7.287499904632568,11.940418243408203,19.014326095581055
2010-09-15,85.84800720214844,8.112037658691406,7.272500038146973,11.945637702941895,19.08269500732422
2010-09-16,85.82521057128906,8.302663803100586,7.406499862670898,11.956075668334961,19.24222183227539
2010-09-17,85.85726928710938,8.266637802124023,7.415999889373779,12.181995391845703,19.15865707397461
2010-09-20,87.17005157470703,8.502599716186523,7.565000057220459,12.63259220123291,19.318187713623047
2010-09-21,86.99451446533203,8.518810272216797,7.536499977111816,12.761332511901855,19.105480194091797
2010-09-22,86.56709289550781,8.638286590576172,7.5914998054504395,12.824461936950684,18.69526481628418
2010-09-23,85.86495208740234,8.673413276672363,7.642499923706055,12.76183032989502,18.558523178100586
2010-09-24,87.63565826416016,8.775480270385742,8.036499977111816,13.105058670043945,18.824413299560547
2010-09-27,87.2158432006836,8.740656852722168,7.968500137329102,13.182602882385254,18.78642463684082
2010-09-28,87.5211410522461,8.611566543579102,7.985000133514404,13.10207462310791,18.74843978881836
2010-09-29,87.36849975585938,8.626884460449219,7.94950008392334,13.114999771118164,18.611703872680664
2010-09-30,87.1090087890625,8.518208503723145,7.853000164031982,13.067779541015625,18.604106903076172
2010-10-01,87.47537994384766,8.481281280517578,7.685500144958496,13.063554763793945,18.520540237426758
2010-10-04,86.81896209716797,8.364806175231934,7.769499778747559,12.982282638549805,18.16349983215332
2010-10-05,88.5667953491211,8.674013137817383,8.043499946594238,13.376957893371582,18.49775505065918
2010-10-06,88.55917358398438,8.681516647338867,7.769999980926514,13.280524253845215,18.558523178100586
2010-10-07,88.45230102539062,8.682418823242188,7.813499927520752,13.172660827636719,18.634489059448242
2010-10-08,88.94841003417969,8.82801628112793,7.777500152587891,13.330229759216309,18.66487693786621
2010-10-11,89.03236389160156,8.866742134094238,7.651500225067139,13.39211654663086,18.68006706237793
2010-10-12,89.30712127685547,8.96220588684082,7.823999881744385,13.455493927001953,18.862398147583008
2010-10-13,90.00172424316406,9.010238647460938,7.758500099182129,13.502964973449707,19.249818801879883
2010-10-14,89.6506118774414,9.075382232666016,7.776500225067139,13.444063186645508,19.166250228881836
2010-10-15,89.83380126953125,9.44853401184082,8.232000350952148,14.948202133178711,19.401748657226562
2010-10-18,90.27645874023438,9.546399116516113,8.178000450134277,15.352320671081543,19.614458084106445
2010-10-19,89.09342193603516,9.290923118591309,7.933499813079834,15.106768608093262,19.0674991607666
2010-10-20,89.9635009765625,9.32214641571045,7.933499813079834,15.110496520996094,19.227022171020508
2010-10-21,90.16197967529297,9.291827201843262,8.248499870300293,15.210159301757812,19.310588836669922
2010-10-22,90.32988739013672,9.230286598205566,8.456500053405762,15.223581314086914,19.280200958251953
2010-10-25,90.59703826904297,9.27140998840332,8.449999809265137,15.322248458862305,19.1358699798584
2010-10-26,90.61229705810547,9.247696876525879,8.4975004196167,15.374442100524902,19.675233840942383
2010-10-27,90.35276794433594,9.241095542907715,8.375499725341797,15.321504592895508,19.789182662963867
2010-10-28,90.3680191040039,9.163339614868164,8.342000007629395,15.373944282531738,19.963897705078125
2010-10-29,90.43673706054688,9.035457611083984,8.261500358581543,15.25265884399414,20.260164260864258
2010-11-01,90.46726989746094,9.13151741027832,8.128999710083008,15.284969329833984,20.47287368774414
2010-11-02,91.18473815917969,9.287022590637207,8.230500221252441,15.299880981445312,20.807132720947266
2010-11-03,91.55106353759766,9.39029312133789,8.423500061035156,15.413708686828613,20.533645629882812
2010-11-04,93.31417846679688,9.5545015335083,8.446499824523926,15.515360832214355,20.617204666137695
2010-11-05,93.66523742675781,9.520280838012695,8.53849983215332,15.535492897033691,20.39690589904785
2010-11-08,93.48970031738281,9.565007209777832,8.599499702453613,15.577495574951172,20.366514205932617
2010-11-09,92.81807708740234,9.48875617980957,8.513500213623047,15.529029846191406,20.47287368774414
2010-11-10,93.1920394897461,9.547298431396484,8.666500091552734,15.480815887451172,20.465274810791016
2010-11-11,92.84095764160156,9.505870819091797,8.518500328063965,15.339398384094238,20.267770767211914
2010-11-12,91.74188995361328,9.247095108032227,8.284000396728516,14.99393367767334,19.9563045501709
2010-11-15,91.61214447021484,9.217379570007324,7.945000171661377,14.799576759338379,19.903127670288086
2010-11-16,90.18486785888672,9.053770065307617,7.888999938964844,14.507547378540039,19.727327346801758
2010-11-17,90.23062896728516,9.021042823791504,7.917500019073486,14.503321647644043,19.543886184692383
2010-11-18,91.5587158203125,9.25910472869873,8.208499908447266,14.826667785644531,19.750255584716797
2010-11-19,91.81055450439453,9.208072662353516,8.241000175476074,14.684257507324219,19.635602951049805
2010-11-22,91.73428344726562,9.407103538513184,8.519499778747559,14.693948745727539,19.66618537902832
2010-11-23,90.40620422363281,9.268111228942871,8.40999984741211,14.48990249633789,19.19994354248047
2010-11-24,91.74188995361328,9.450332641601562,8.862500190734863,14.787149429321289,19.391027450561523
2010-11-25,91.74188995361328,9.450332641601562,8.862500190734863,14.787149429321289,19.391027450561523
2010-11-26,90.67335510253906,9.456334114074707,8.859999656677246,14.663628578186035,19.2993106842041
2010-11-29,90.94811248779297,9.512472152709961,8.974499702453613,14.467533111572266,19.345163345336914
2010-11-30,90.43673706054688,9.340757369995117,8.770000457763672,13.811399459838867,19.30695152282715
2010-12-01,92.36012268066406,9.498363494873047,8.827500343322754,14.02613353729248,19.90312957763672
2010-12-02,93.54314422607422,9.550897598266602,8.826499938964844,14.21178913116455,20.552804946899414
2010-12-03,93.79499816894531,9.529585838317871,8.784000396728516,14.241116523742676,20.65216636657715
2010-12-06,93.69580841064453,9.610941886901855,8.90250015258789,14.374330520629883,20.514583587646484
2010-12-07,93.74921417236328,9.552701950073242,8.838500022888184,14.592548370361328,20.537521362304688
2010-12-08,94.0926742553711,9.636758804321289,8.814499855041504,14.67704963684082,20.81266975402832
2010-12-09,94.45899200439453,9.599228858947754,8.742500305175781,14.700909614562988,20.698020935058594
2010-12-10,95.0085678100586,9.623249053955078,8.781000137329102,14.71855354309082,20.896745681762695
2010-12-13,95.06962585449219,9.656569480895996,8.712499618530273,14.778450965881348,20.82796859741211
2010-12-14,95.1535415649414,9.615142822265625,8.696999549865723,14.785658836364746,21.110759735107422
2010-12-15,94.7185287475586,9.617243766784668,8.778499603271484,14.671085357666016,21.286563873291016
2010-12-16,95.2680892944336,9.643965721130371,8.902000427246094,14.706128120422363,21.39356803894043
2010-12-17,95.37010192871094,9.624750137329102,8.878999710083008,14.683511734008789,21.324787139892578
2010-12-20,95.60028076171875,9.672783851623535,9.16450023651123,14.789386749267578,21.255985260009766
2010-12-21,96.20645141601562,9.73252010345459,9.237500190734863,14.988463401794434,21.45471954345703
2010-12-22,96.50566864013672,9.76134204864502,9.23799991607666,15.04861068725586,21.546432495117188
2010-12-23,96.3675537109375,9.71451187133789,9.129500389099121,15.017293930053711,21.630508422851562
2010-12-24,96.3675537109375,9.71451187133789,9.129500389099121,15.017293930053711,21.630508422851562
2010-12-27,96.40591430664062,9.746932029724121,9.107000350952148,14.97131633758545,21.45471954345703
2010-12-28,96.54401397705078,9.770647048950195,9.054499626159668,14.885323524475098,21.408859252929688
2010-12-29,96.61309051513672,9.76524543762207,9.168499946594238,14.937017440795898,21.37828254699707
2010-12-30,96.4595947265625,9.71631145477295,9.137499809265137,14.883830070495605,21.286563873291016
2010-12-31,96.48262023925781,9.68328857421875,9.0,14.762295722961426,21.33242416381836
2011-01-03,97.48007202148438,9.893729209899902,9.211000442504883,15.02027702331543,21.385929107666016
2011-01-04,97.42638397216797,9.945365905761719,9.250499725341797,14.964853286743164,21.470001220703125
2011-01-05,97.93277740478516,10.026719093322754,9.371000289916992,15.13758659362793,21.40121078491211
2011-01-06,97.7409439086914,10.018614768981934,9.293000221252441,15.247688293457031,22.02796173095703
2011-01-07,97.54912567138672,10.09036636352539,9.274499893188477,15.320758819580078,21.85980987548828
2011-01-10,97.42638397216797,10.280388832092285,9.234000205993652,15.265334129333496,21.569364547729492
2011-01-11,97.77163696289062,10.256075859069824,9.217000007629395,15.310070037841797,21.48529052734375
2011-01-12,98.65397644042969,10.33952808380127,9.204000473022461,15.331446647644043,21.821596145629883
2011-01-13,98.49287414550781,10.377351760864258,9.27649974822998,15.326971054077148,21.546432495117188
2011-01-14,99.20641326904297,10.461408615112305,9.4375,15.5131254196167,21.630508422851562
2011-01-17,99.20641326904297,10.461408615112305,9.4375,15.5131254196167,21.630508422851562
2011-01-18,99.37519073486328,10.226354598999023,9.5625,15.897113800048828,21.905672073364258
2011-01-19,98.40076446533203,10.172013282775879,9.343500137329102,15.701268196105957,21.76044464111328
2011-01-20,98.27033996582031,9.987090110778809,9.097999572753906,15.577495574951172,21.668725967407227
2011-01-21,98.49287414550781,9.808168411254883,8.871000289916992,15.206183433532715,21.4164981842041
2011-01-24,99.052978515625,10.130289077758789,8.842499732971191,15.187542915344238,21.6916561126709
2011-01-25,99.1066665649414,10.248871803283691,8.835000038146973,15.406999588012695,21.745149612426758
2011-01-26,99.49028778076172,10.322416305541992,8.769499778747559,15.322248458862305,21.997390747070312
2011-01-27,99.73584747314453,10.303206443786621,9.22249984741211,15.329455375671387,22.066184997558594
2011-01-28,97.99414825439453,10.089757919311523,8.557000160217285,14.93677043914795,21.210132598876953
2011-01-31,98.73070526123047,10.186422348022461,8.482000350952148,14.921111106872559,21.194843292236328
2011-02-01,100.31127166748047,10.357842445373535,8.605500221252441,15.18654727935791,21.39356803894043
2011-02-02,100.11946105957031,10.33652400970459,8.67650032043457,15.210408210754395,21.355350494384766
2011-02-03,100.3419418334961,10.31010627746582,8.685500144958496,15.164427757263184,21.133699417114258
2011-02-04,100.62580108642578,10.401971817016602,8.796500205993652,15.185057640075684,21.22541618347168
2011-02-07,101.2549819946289,10.563478469848633,8.821499824523926,15.26732349395752,21.5540714263916
2011-02-08,101.71538543701172,10.663143157958984,9.152999877929688,15.368971824645996,21.615222930908203
2011-02-09,101.48516082763672,10.75200366973877,9.265000343322754,15.322248458862305,21.37828254699707
2011-02-10,101.52352142333984,10.643332481384277,9.310500144958496,15.320758819580078,21.019046783447266
2011-02-11,102.12966918945312,10.712679862976074,9.462499618530273,15.521078109741211,20.82796859741211
2011-02-14,102.37515258789062,10.782629013061523,9.520999908447266,15.611794471740723,20.81266975402832
2011-02-15,102.05296325683594,10.804238319396973,9.451499938964844,15.512378692626953,20.728107452392578
2011-02-16,102.69743347167969,10.90120792388916,9.331000328063965,15.514119148254395,20.774232864379883
2011-02-17,103.00434875488281,10.756206512451172,9.387999534606934,15.539966583251953,20.920316696166992
2011-02-18,103.21916961669922,10.523850440979004,9.324999809265137,15.659762382507324,20.804988861083984
