Date,Adj Close,target_return,target_price,co_range,day_cos,day_of_week,day_sin,hl_range,log_return,month_cos,return_lag2,return_lag5,rolling_beta,spy_return,volatility_20d,volume_change
2010-11-24,11.14285659790039,0.0055614717160687,11.204999923706056,0.1781521005526878,-0.8090169943749473,2,0.5877852522924732,-0.0019246630190863,0.0049803154975916,0.8660254037844384,-0.0041975695086002,-0.0148951432438272,0.9760463193298085,0.0036139075072596,0.0116408982853816,-0.2035285176021604
2010-11-26,11.204999923706056,0.0055940229982598,11.26785659790039,0.1818986787095392,0.3090169943749472,4,-0.9510565162951536,-0.0086278786296319,0.0055614717160687,0.8660254037844384,0.0122179761584149,0.0131927532893428,0.95394930167488,-0.0003355704514659,0.0116916249165599,-0.4257405640265568
2010-11-29,11.26785659790039,-0.0062317113901618,11.197856903076172,0.1690666746870788,1.0,0,0.0,-0.0019589373525951,0.0055940229982598,0.8660254037844384,0.0049803154975916,0.0090351523426209,0.9600372938396906,-0.0055541980026022,0.0113136377247039,0.8763140527035309
2010-11-30,11.197856903076172,0.0055024695707578,11.259642601013184,0.1886081098217021,0.3090169943749474,1,0.9510565162951536,-0.010325881316616,-0.0062317113901618,0.8660254037844384,0.0055614717160687,-0.0041975695086002,0.9868794452528024,-0.0043978135468447,0.0112983715369635,0.1257843463623287
2010-12-01,11.259642601013184,0.0071428823882745,11.340356826782228,0.1844145579470017,-0.8090169943749473,2,0.5877852522924732,-0.0042856852213541,0.0055024695707578,1.0,0.0055940229982598,0.0122179761584149,0.9061308021234896,0.0186418496837657,0.0108620809661352,-0.0799174268418556
2010-12-02,11.340356826782228,-0.0016389362932055,11.321785926818848,0.1774883717586358,-0.8090169943749475,3,-0.587785252292473,-0.0026992900488112,0.0071428823882745,1.0,-0.0062317113901618,0.0049803154975916,0.9297261952870532,0.0082850517435871,0.0105359012761806,0.0023527842290689
2010-12-03,11.321785926818848,0.0051286110366088,11.380000114440918,0.1855559597477905,0.3090169943749472,4,-0.9510565162951536,-0.0038249593007718,-0.0016389362932055,1.0,0.0055024695707578,0.0055614717160687,0.8906468985449942,0.0077258743421473,0.0101573955868134,-0.260878771196438
2010-12-06,11.380000114440918,0.0160641370817362,11.564286231994627,0.1832495634217102,1.0,0,0.0,-0.006846292641839,0.0051286110366088,1.0,0.0071428823882745,0.0055940229982598,0.8806934771555993,0.0040037465787836,0.0100610646910072,0.3109939759036144
2010-12-07,11.564286231994627,-0.0129620535876108,11.415356636047363,0.189341955172215,0.3090169943749474,1,0.9510565162951536,-0.0181691555050725,0.0160641370817362,1.0,-0.0016389362932055,-0.0062317113901618,0.9100333529746184,0.0106259278556276,0.0106478268843553,-0.127157056164623
2010-12-08,11.415356636047363,0.0077912090371579,11.504643440246582,0.1752247479780549,-0.8090169943749473,2,0.5877852522924732,-3.157762310262694e-05,-0.0129620535876108,1.0,0.0051286110366088,0.0055024695707578,0.9349360551806696,-0.0077758294103478,0.0107528119361676,-0.177590214942241
2010-12-09,11.504643440246582,-0.0077286372105911,11.416070938110352,0.1869256444847715,-0.8090169943749475,3,-0.587785252292473,-0.0085887490818845,0.0077912090371579,1.0,0.0160641370817362,0.0071428823882745,0.9399204622080236,0.008017842874913,0.0103934169464679,-0.0863042173652122
2010-12-10,11.416070938110352,0.0146582790411781,11.584643363952637,0.1824042475513113,0.3090169943749472,4,-0.9510565162951536,-0.0015379720694216,-0.0077286372105911,1.0,-0.0129620535876108,-0.0016389362932055,0.9388522251000324,0.0013703453720499,0.010486190112254,-0.1075637291297808
2010-12-13,11.584643363952637,-0.0081721765186832,11.490357398986816,0.1872006796207689,1.0,0,0.0,-0.0105608644745625,0.0146582790411781,1.0,0.0077912090371579,0.0051286110366088,0.9428472604559704,0.0073037256590607,0.0109319123375295,0.6754165155620027
2010-12-14,11.490357398986816,-0.0053917705837699,11.428570747375488,0.1848868819211032,0.3090169943749474,1,0.9510565162951536,-0.0070533277483292,-0.0081721765186832,1.0,-0.0077286372105911,0.0160641370817362,0.9466359688581324,-0.0024019470963003,0.0094580930722433,-0.2019200774142617
2010-12-15,11.428570747375488,0.0034004981895641,11.467499732971191,0.1853336798748087,-0.8090169943749473,2,0.5877852522924732,-0.0082708740749069,-0.0053917705837699,1.0,0.0146582790411781,-0.0129620535876108,0.893960804302161,-0.0024880429830483,0.0092725372844845,0.188895979578813
2010-12-16,11.467499732971191,0.0016803973390267,11.486785888671877,0.185419312131771,-0.8090169943749475,3,-0.587785252292473,-0.0042486859822226,0.0034004981895641,1.0,-0.0081721765186832,0.0077912090371579,0.8864863113224322,-0.0020915632543053,0.0083447387419067,-0.2283212560386474
2010-12-17,11.486785888671877,-9.332288079577628e-05,11.485713958740234,0.1882683222684423,0.3090169943749472,4,-0.9510565162951536,-0.0036848524712318,0.0016803973390267,1.0,-0.0053917705837699,-0.0077286372105911,0.9947868350508214,-0.0008055947689418,0.0080092869840808,0.2015285494430967
2010-12-20,11.485713958740234,0.0043438025755273,11.535714149475098,0.1749830838077902,1.0,0,0.0,-0.0032681512750932,-9.332288079577628e-05,1.0,0.0034004981895641,0.0146582790411781,0.9573209571537976,0.00450304360019,0.0078836871050408,-0.0034083754857477
2010-12-21,11.535714149475098,0.0042017005456187,11.584285736083984,0.1817891059800668,0.3090169943749474,1,0.9510565162951536,-0.0005899425206108,0.0043438025755273,1.0,0.0016803973390267,-0.0081721765186832,0.968133818947954,0.0028041397853966,0.0077510945224315,-0.3351994655745799
2010-12-22,11.584285736083984,0.0019712173217897,11.60714340209961,0.1837877334678713,-0.8090169943749473,2,0.5877852522924732,-0.0017308385884902,0.0042017005456187,1.0,-9.332288079577628e-05,-0.0053917705837699,0.9596421804712372,0.003912693064296,0.0074276670850753,0.0373218284091529
2010-12-23,11.60714340209961,-0.006637391302268,11.530357360839844,0.1880973894222141,-0.8090169943749475,3,-0.587785252292473,-0.0047962229104213,0.0019712173217897,1.0,0.0043438025755273,0.0034004981895641,0.9475801317029208,0.0012742597372907,0.0073986242847885,-0.1608158193994019
2010-12-27,11.530357360839844,0.009433419481203,11.639642715454102,0.1780996025693322,1.0,0,0.0,-0.0023638262658288,-0.006637391302268,1.0,0.0042017005456187,0.0016803973390267,0.9548544143437572,-0.0040674948853711,0.0075934039118739,0.1194619756835091
2010-12-28,11.639642715454102,0.000950711588153,11.650713920593262,0.1881798871791127,0.3090169943749474,1,0.9510565162951536,-0.0036608229918479,0.009433419481203,1.0,0.0019712173217897,-9.332288079577628e-05,0.9524810686703484,0.0061347782429354,0.0077510798775633,-0.2957856982739296
2010-12-29,11.650713920593262,-0.0022709546249147,11.624285697937012,0.1889833218127032,-0.8090169943749473,2,0.5877852522924732,-0.0035681325133169,0.000950711588153,1.0,-0.006637391302268,0.0043438025755273,0.9197173915743644,0.000635237670272,0.007531267392604,-0.0726722903071781
2010-12-30,11.624285697937012,-0.007803475957068,11.533928871154783,0.187436244214069,-0.8090169943749475,3,-0.587785252292473,-0.0057265919355234,-0.0022709546249147,1.0,0.009433419481203,0.0042017005456187,0.9247087483410412,-0.0014298223151964,0.0075406139503037,-0.0346011259096525
2010-12-31,11.533928871154783,0.0082949480809625,11.630000114440918,0.1850681684956287,0.3090169943749472,4,-0.9510565162951536,-0.0028632609045421,-0.007803475957068,1.0,0.000950711588153,0.0019712173217897,0.8737212996452799,-0.0021486044194224,0.0077006376095948,0.2286659081211777
2011-01-03,11.630000114440918,0.0206669020079569,11.872857093811035,0.1726042566423827,1.0,0,0.0,-0.0021241300848828,0.0082949480809625,0.8660254037844387,-0.0022709546249147,-0.006637391302268,0.8738184474417965,0.0093562394797178,0.0078508100789257,1.3003617421501952
2011-01-04,11.872857093811035,-0.0087313033702473,11.76964282989502,0.1784023584663216,0.3090169943749474,1,0.9510565162951536,-0.0036873005116146,0.0206669020079569,0.8660254037844387,-0.007803475957068,0.009433419481203,0.911605093969564,0.0048811523802898,0.0089386237473497,-0.3056523544138182
2011-01-05,11.76964282989502,0.0155662685031256,11.954285621643066,0.1736497740060494,-0.8090169943749473,2,0.5877852522924732,-0.0010318901296745,-0.0087313033702473,0.8660254037844387,0.0082949480809625,0.000950711588153,0.9159765521107596,-0.0059076221529795,0.0086165253694064,-0.1732919029587085
2011-01-06,11.954285621643066,-0.0021833190957168,11.928214073181152,0.1867195530932591,-0.8090169943749475,3,-0.587785252292473,-0.0045658796709988,0.0155662685031256,0.8660254037844387,0.0206669020079569,-0.0022709546249147,0.9470537300558528,0.0087309367436301,0.0085656313038795,0.1757563803324675
2011-01-07,11.928214073181152,0.0143874662281613,12.10107135772705,0.1747413831234696,0.3090169943749472,4,-0.9510565162951536,-0.0006929554756194,-0.0021833190957168,0.8660254037844387,-0.0087313033702473,-0.007803475957068,0.9303272857005438,-0.0010186475538023,0.0085197385529658,0.0382866090068594
2011-01-10,12.10107135772705,0.0176980769605,12.317143440246582,0.1713356751893294,1.0,0,0.0,-0.0023133467355915,0.0143874662281613,0.8660254037844387,0.0155662685031256,0.0082949480809625,0.8548296334047248,-0.0077122891898277,0.0086510774470351,0.4380094072026139
2011-01-11,12.317143440246582,-0.0047374775642949,12.258929252624512,0.1821216214017216,0.3090169943749474,1,0.9510565162951536,-0.0097798599386874,0.0176980769605,0.8660254037844387,-0.0021833190957168,0.0206669020079569,0.8631650576389348,0.0067711509463407,0.0088916370080753,-0.0099250936329587
2011-01-12,12.258929252624512,0.0055489659306503,12.327142715454102,0.1813194714041908,-0.8090169943749473,2,0.5877852522924732,-2.9279474299921917e-05,-0.0047374775642949,0.8660254037844387,0.0143874662281613,-0.0087313033702473,0.935415072936322,0.0060239121716896,0.0086941408293881,-0.3186558224576004
2011-01-13,12.327142715454102,0.0021127375249542,12.353214263916016,0.1833806585560994,-0.8090169943749475,3,-0.587785252292473,-0.0027919789315555,0.0055489659306503,0.8660254037844387,0.0176980769605,0.0155662685031256,0.8257081172747557,0.0032705071199789,0.0084637652889731,-0.0192008735240774
2011-01-14,12.353214263916016,-0.0484837984601155,11.76857089996338,0.1758864649537238,0.3090169943749472,4,-0.9510565162951536,0.0,0.0021127375249542,0.8660254037844387,-0.0047374775642949,-0.0021833190957168,0.8459885441932401,-0.0034265466815017,0.0084717337468813,0.0406347588991726
2011-01-18,11.76857089996338,0.0555706461803622,12.441070556640623,0.1385148525008136,0.3090169943749474,1,0.9510565162951536,-0.0126073644255358,-0.0484837984601155,0.8660254037844387,0.0055489659306503,0.0143874662281613,0.7021874785087738,0.0076931665372895,0.0144347648416292,5.09052583862194
2011-01-19,12.441070556640623,-0.0348175581522249,12.01535701751709,0.1827972453736494,-0.8090169943749473,2,0.5877852522924732,-0.0289716886701731,0.0555706461803622,0.8660254037844387,0.0021127375249542,0.0176980769605,0.6992957195675698,0.0017789632255334,0.018858402880747,-0.3962711284116198
2011-01-20,12.01535701751709,-0.0079379931422457,11.92035675048828,0.1805240396427768,-0.8090169943749475,3,-0.587785252292473,-0.0170240977080187,-0.0348175581522249,0.8660254037844387,-0.0484837984601155,-0.0047374775642949,0.8508145666766598,-0.0112679792055581,0.0207576959292661,-0.3265405250803795
2011-01-21,11.92035675048828,-0.0208895066775119,11.67392921447754,0.1893511761748863,0.3090169943749472,4,-0.9510565162951536,-0.0249823966014424,-0.0079379931422457,0.8660254037844387,0.0555706461803622,0.0055489659306503,0.8165137710307401,0.0071640688286972,0.0208682586017804,-0.0135828277909781
2011-01-24,11.67392921447754,0.0285302895691824,12.011786460876465,0.1518498023700533,1.0,0,0.0,0.0,-0.0208895066775119,0.8660254037844387,-0.0348175581522249,0.0021127375249542,0.8634924296957357,-0.0045885028274929,0.0214548885126825,-0.238226026151602
2011-01-25,12.011786460876465,0.0195209366317734,12.248571395874023,0.1658774802100101,0.3090169943749474,1,0.9510565162951536,-0.0001196389919358,0.0285302895691824,0.8660254037844387,-0.0079379931422457,-0.0484837984601155,0.9146834648751712,0.0036568898408397,0.0222826812290331,-0.0484009276763267
2011-01-26,12.248571395874023,0.0023880725362842,12.277856826782228,0.1815478945638321,-0.8090169943749473,2,0.5877852522924732,-0.0051244506654725,0.0195209366317734,0.8660254037844387,-0.0208895066775119,0.0555706461803622,0.917426582119924,0.0056535367337107,0.0225710182147843,-0.0731298960626696
2011-01-27,12.277856826782228,0.0011338682085123,12.291786193847656,0.1883610190772696,-0.8090169943749475,3,-0.587785252292473,-0.0043170292296175,0.0023880725362842,0.8660254037844387,0.0285302895691824,-0.0348175581522249,0.9473931972134116,0.0016203672907604,0.0225679473072935,-0.437680566987245
2011-01-28,12.291786193847656,-0.0246200293536238,11.992856979370115,0.1805819499998015,0.3090169943749472,4,-0.9510565162951536,-0.024885406111071,0.0011338682085123,0.8660254037844387,0.0195209366317734,-0.0079379931422457,0.9371902552325584,0.0033867215838374,0.0225419258376994,1.0772041848813791
2011-01-31,11.992856979370115,0.0162461673737102,12.189286231994627,0.1720784613169372,1.0,0,0.0,-0.002153803315199,-0.0246200293536238,0.8660254037844387,0.0023880725362842,-0.0208895066775119,0.9988100709606568,-0.0160337427497142,0.0232601269089419,-0.3628203491149165
2011-02-01,12.189286231994627,0.0091871012427802,12.301786422729492,0.1757137128906816,0.3090169943749474,1,0.9510565162951536,-0.0018182517295827,0.0162461673737102,0.5000000000000001,0.0011338682085123,0.0285302895691824,1.020670553767703,0.0107949583507534,0.0234415095709164,0.1309127075431786
2011-02-02,12.301786422729492,-0.0018889310896607,12.278571128845217,0.1870182682665366,-0.8090169943749473,2,0.5877852522924732,-0.0027069749199671,0.0091871012427802,0.5000000000000001,-0.0246200293536238,0.0195209366317734,1.0277102316766116,0.0072345977085343,0.023107524061336,-0.3930261404878945
2011-02-03,12.278571128845217,-0.0004655058470785,12.272856712341309,0.1727397180446087,-0.8090169943749475,3,-0.587785252292473,-0.0023630729002467,-0.0018889310896607,0.5000000000000001,0.0162461673737102,0.0023880725362842,1.0274449320633448,-0.0010741917389621,0.0229941684629523,0.520717097011375
2011-02-04,12.272856712341309,0.0122917514767834,12.424642562866213,0.1794123692682434,0.3090169943749472,4,-0.9510565162951536,-0.0005822380094146,-0.0004655058470785,0.5000000000000001,0.0091871012427802,0.0011338682085123,1.0120237527018603,0.0043663735709756,0.0227790608539662,-0.1827263548584349
2011-02-07,12.424642562866213,0.0165062469986352,12.631428718566896,0.1753433586629844,1.0,0,0.0,-0.0039407565355385,0.0122917514767834,0.5000000000000001,-0.0018889310896607,-0.0246200293536238,1.0053445179615148,0.0046517077848507,0.02289173696582,0.5070252211965931
2011-02-08,12.631428718566896,0.0042602925356211,12.685357093811035,0.1794633022320848,0.3090169943749474,1,0.9510565162951536,-0.0009087244523614,0.0165062469986352,0.5000000000000001,-0.0004655058470785,0.0162461673737102,1.018961932781101,0.0049329884081074,0.022956702909495,-0.2143838542448418
2011-02-09,12.685357093811035,0.0061748311119732,12.76392936706543,0.1787504546848305,-0.8090169943749473,2,0.5877852522924732,-0.0023671180529584,0.0042602925356211,0.5000000000000001,0.0122917514767834,0.0091871012427802,1.0248143518848598,0.0009081375924229,0.0226724195264735,0.2669120997016592
2011-02-10,12.76392936706543,-0.0074143257612252,12.66964340209961,0.1677330168078169,-0.8090169943749475,3,-0.587785252292473,-0.015689708210392,0.0061748311119732,0.5000000000000001,0.0165062469986352,-0.0018889310896607,0.966874161073636,-0.0046245530333311,0.022646390278793,0.923478472701541
2011-02-11,12.66964340209961,0.0057340383037603,12.74250030517578,0.1786433241381533,0.3090169943749472,4,-0.9510565162951536,-0.002687055741905,-0.0074143257612252,0.5000000000000001,0.0042602925356211,-0.0004655058470785,0.9698408565095517,0.0015185799523527,0.0227253981393907,-0.6041432340746324
2011-02-14,12.74250030517578,0.0067040527357468,12.828213691711426,0.1814969319162959,1.0,0,0.0,-0.0008409636901911,0.0057340383037603,0.5000000000000001,0.0061748311119732,0.0122917514767834,0.9217472240397074,0.0092890122967985,0.0227460421714949,-0.1554968158688564
2011-02-15,12.828213691711426,0.0044722831170065,12.885713577270508,0.1819105107085183,0.3090169943749474,1,0.9510565162951536,-0.0001958186372889,0.0067040527357468,0.5000000000000001,-0.0074143257612252,0.0165062469986352,0.9049197014325874,-7.513254445406248e-05,0.0194679464157973,-0.0845367706087694
2011-02-16,12.885713577270508,-0.0098878630097397,12.758929252624512,0.1810617768133223,-0.8090169943749473,2,0.5877852522924732,-0.0049097746321298,0.0044722831170065,0.5000000000000001,0.0057340383037603,0.0042602925356211,0.9003262905735228,0.0033023328064611,0.0152917452446065,0.6931747642648116
2011-02-17,12.758929252624512,0.0040783898476008,12.811071395874023,0.1837683420961634,-0.8090169943749475,3,-0.587785252292473,-0.0055256510044512,-0.0098878630097397,0.5000000000000001,0.0067040527357468,0.0061748311119732,0.9034772721728244,0.0,0.012997573969341,0.1027222681300263
2011-02-18,12.811071395874023,-0.0472650404875274,12.219642639160156,0.1861491970544418,0.3090169943749472,4,-0.9510565162951536,-0.025577910501035,0.0040783898476008,0.5000000000000001,0.0044722831170065,-0.0074143257612252,0.982397218470614,0.006795294767084,0.0127404251003353,0.5380381436879267
2011-02-22,12.219642639160156,-0.0099277396044496,12.098929405212402,0.1865520118046087,0.3090169943749474,1,0.9510565162951536,-0.0201054373157958,-0.0472650404875274,0.5000000000000001,-0.0098878630097397,0.0057340383037603,1.176200040981642,-0.0093462121556399,0.0162819679408286,0.0692333821697792
2011-02-23,12.098929405212402,0.0153783831250788,12.286429405212402,0.1757547761647114,-0.8090169943749473,2,0.5877852522924732,-0.0059654651881518,-0.0099277396044496,0.5000000000000001,0.0040783898476008,0.0067040527357468,1.1671772135060732,-0.0103447529716446,0.0152579236894513,-0.2300153709402587
2011-02-24,12.286429405212402,0.0035978884465227,12.330714225769045,0.1740306163952419,-0.8090169943749475,3,-0.587785252292473,-0.0067086674547239,0.0153783831250788,0.5000000000000001,-0.0472650404875274,0.0044722831170065,1.1228540404702962,-0.0066252772594827,0.0150102502153184,-0.2559387867371263
2011-02-25,12.330714225769045,0.0171720037435383,12.544285774230955,0.1781970766581576,0.3090169943749472,4,-0.9510565162951536,-0.000783041812698,0.0035978884465227,0.5000000000000001,-0.0099277396044496,-0.0098878630097397,1.1192056858407216,0.0045738061388897,0.015022159058263,-0.2398115786171977
2011-02-28,12.544285774230955,0.0119711163917465,12.695357322692873,0.1826389695854,1.0,0,0.0,-0.0052403415188349,0.0171720037435383,0.5000000000000001,0.0153783831250788,0.0040783898476008,1.26349527216822,0.0101401669556322,0.0154944492625804,0.0606685774493263
2011-03-01,12.695357322692873,-0.0156220120402581,12.498571395874023,0.1841267592197068,0.3090169943749474,1,0.9510565162951536,-0.0184364928721402,0.0119711163917465,6.123233995736766e-17,0.0035978884465227,-0.0472650404875274,1.282972759180268,0.0056308565668112,0.0144318598008005,0.1316453058247368
2011-03-02,12.498571395874023,0.0204490430217776,12.756786346435549,0.1771098520177341,-0.8090169943749473,2,0.5877852522924732,-0.0064007205792533,-0.0156220120402581,6.123233995736766e-17,0.0171720037435383,-0.0099277396044496,1.2076522883214795,-0.0213386368782899,0.0146323960899404,0.3210747302125152
2011-03-03,12.756786346435549,0.0080305640957548,12.85964298248291,0.1776350833835393,-0.8090169943749475,3,-0.587785252292473,-0.0006461899066081,0.0204490430217776,6.123233995736766e-17,0.0119711163917465,0.0153783831250788,1.2286595697409697,0.0125404944588138,0.0151609492344366,-0.1689411786572248
2011-03-04,12.85964298248291,0.0036868945300907,12.907142639160156,0.1822428199391893,0.3090169943749472,4,-0.9510565162951536,-0.0008106031671294,0.0080305640957548,6.123233995736766e-17,-0.0156220120402581,0.0035978884465227,1.2162134125404738,0.0072995866194305,0.0151955824839975,-0.0948935718159605
2011-03-07,12.907142639160156,-0.01812114698949,12.6753568649292,0.1761197501626117,1.0,0,0.0,-0.0179613368815557,0.0036868945300907,6.123233995736766e-17,0.0204490430217776,0.0171720037435383,1.186977884008877,-0.0038312371922363,0.0151839998084135,0.2048603603881864
2011-03-08,12.6753568649292,-0.0006200818738342,12.667499542236328,0.1779413417990469,0.3090169943749474,1,0.9510565162951536,-0.004655815201653,-0.01812114698949,6.123233995736766e-17,0.0080305640957548,0.0119711163917465,1.2226380706384703,-0.0092250273924216,0.0156689733176039,-0.3475523471626914
